dir,json_model_name,file,leaderboard,leaderboard_bbh,leaderboard_bbh_boolean_expressions,leaderboard_bbh_causal_judgement,leaderboard_bbh_date_understanding,leaderboard_bbh_disambiguation_qa,leaderboard_bbh_formal_fallacies,leaderboard_bbh_geometric_shapes,leaderboard_bbh_hyperbaton,leaderboard_bbh_logical_deduction_five_objects,leaderboard_bbh_logical_deduction_seven_objects,leaderboard_bbh_logical_deduction_three_objects,leaderboard_bbh_movie_recommendation,leaderboard_bbh_navigate,leaderboard_bbh_object_counting,leaderboard_bbh_penguins_in_a_table,leaderboard_bbh_reasoning_about_colored_objects,leaderboard_bbh_ruin_names,leaderboard_bbh_salient_translation_error_detection,leaderboard_bbh_snarks,leaderboard_bbh_sports_understanding,leaderboard_bbh_temporal_sequences,leaderboard_bbh_tracking_shuffled_objects_five_objects,leaderboard_bbh_tracking_shuffled_objects_seven_objects,leaderboard_bbh_tracking_shuffled_objects_three_objects,leaderboard_bbh_web_of_lies,leaderboard_gpqa,leaderboard_gpqa_diamond,leaderboard_gpqa_extended,leaderboard_gpqa_main,leaderboard_ifeval,leaderboard_math_hard,leaderboard_math_algebra_hard,leaderboard_math_counting_and_prob_hard,leaderboard_math_geometry_hard,leaderboard_math_intermediate_algebra_hard,leaderboard_math_num_theory_hard,leaderboard_math_prealgebra_hard,leaderboard_math_precalculus_hard,leaderboard_mmlu_pro,leaderboard_musr,leaderboard_musr_murder_mysteries,leaderboard_musr_object_placements,leaderboard_musr_team_allocation,leaderboard_arc_challenge
allenai_Llama-3.1-Tulu-3-8B-SFT,allenai/Llama-3.1-Tulu-3-8B-SFT,results_2024-11-22T10-12-59.705361.json,37.12543779997405,38.34403749349071,59.599999999999994,51.87165775401069,34.0,49.6,46.800000000000004,24.0,52.400000000000006,21.2,20.4,37.2,73.6,42.0,30.8,36.3013698630137,28.799999999999997,52.800000000000004,38.0,60.67415730337079,46.0,15.2,18.4,10.4,30.4,48.8,27.768456375838923,26.262626262626267,26.373626373626376,30.13392857142857,73.01293900184844,11.404833836858005,21.172638436482085,6.504065040650407,4.545454545454546,1.4285714285714286,10.38961038961039,24.352331606217618,3.7037037037037033,28.116688829787233,42.592592592592595,54.0,32.03125,42.0,
allknowingroger_Gemma2Slerp1-2.6B,allknowingroger/Gemma2Slerp1-2.6B,results_2024-12-06T19-34-34.054813.json,41.14671163575042,43.221662905745525,71.2,59.893048128342244,46.400000000000006,43.6,56.39999999999999,46.800000000000004,51.6,24.8,23.599999999999998,38.0,68.8,59.199999999999996,36.4,39.726027397260275,36.0,50.8,38.4,51.12359550561798,68.0,14.399999999999999,20.0,17.599999999999998,30.4,49.2,28.355704697986578,25.252525252525253,28.021978021978022,30.13392857142857,49.53789279112754,10.196374622356496,24.429967426710096,2.4390243902439024,1.5151515151515151,2.142857142857143,6.493506493506493,17.616580310880828,3.7037037037037033,26.886635638297875,45.5026455026455,56.00000000000001,31.25,49.6,
allknowingroger_Gemma2Slerp1-27B,allknowingroger/Gemma2Slerp1-27B,results_2024-12-06T21-29-35.095408.json,57.906343235179655,63.70421801770526,89.2,58.288770053475936,59.599999999999994,71.2,64.0,50.4,72.0,57.199999999999996,52.0,77.60000000000001,77.60000000000001,64.8,42.4,69.17808219178082,75.2,86.4,59.199999999999996,84.26966292134831,90.0,94.39999999999999,26.8,24.4,38.0,51.6,36.40939597315436,35.35353535353536,36.446886446886445,36.830357142857146,70.42513863216267,24.924471299093657,44.951140065146575,14.634146341463413,7.575757575757576,6.428571428571428,29.87012987012987,45.59585492227979,8.88888888888889,44.56449468085106,47.61904761904761,57.599999999999994,41.015625,44.4,
allknowingroger_Gemma2Slerp2-27B,allknowingroger/Gemma2Slerp2-27B,results_2024-12-06T21-42-19.850532.json,59.03489427941368,65.2838048949835,89.2,62.56684491978609,62.8,70.8,67.2,48.4,78.4,60.8,55.60000000000001,82.39999999999999,76.8,70.39999999999999,39.2,71.23287671232876,79.2,83.6,59.599999999999994,83.14606741573034,90.4,91.2,31.6,26.400000000000002,36.8,56.00000000000001,36.99664429530201,37.878787878787875,36.08058608058608,37.723214285714285,73.93715341959334,24.3202416918429,45.60260586319218,19.51219512195122,9.848484848484848,3.214285714285714,23.376623376623375,46.63212435233161,7.4074074074074066,46.22672872340425,46.164021164021165,56.00000000000001,40.625,42.0,
allknowingroger_Gemma2Slerp4-27B,allknowingroger/Gemma2Slerp4-27B,results_2024-12-06T21-42-08.193662.json,58.65871059800234,65.00607533414338,89.2,62.56684491978609,60.8,70.8,68.0,46.400000000000006,77.60000000000001,60.0,51.2,82.0,78.8,70.0,39.2,69.86301369863014,78.8,84.39999999999999,59.599999999999994,84.26966292134831,90.4,91.2,31.6,26.8,38.800000000000004,54.800000000000004,36.66107382550335,34.84848484848485,36.08058608058608,38.169642857142854,73.38262476894639,22.885196374622357,42.01954397394137,17.88617886178862,5.303030303030303,3.571428571428571,19.480519480519483,47.66839378238342,9.62962962962963,46.492686170212764,44.97354497354497,55.2,38.671875,41.199999999999996,
allknowingroger_GemmaSlerp5-10B,allknowingroger/GemmaSlerp5-10B,results_2024-11-22T21-11-53.068712.json,55.1692826566351,60.49296997049124,83.2,64.1711229946524,61.199999999999996,60.8,63.2,50.8,72.39999999999999,53.2,55.60000000000001,82.39999999999999,62.8,67.2,34.0,56.849315068493155,68.8,82.0,56.00000000000001,66.85393258426966,86.8,72.0,32.0,32.0,33.6,55.2,35.23489932885906,37.878787878787875,34.798534798534796,34.598214285714285,71.34935304990758,19.788519637462233,40.71661237785016,8.130081300813007,6.0606060606060606,2.857142857142857,14.935064935064934,39.89637305699482,8.148148148148149,43.284574468085104,46.03174603174603,56.00000000000001,40.234375,42.0,
allknowingroger_GemmaStock1-27B,allknowingroger/GemmaStock1-27B,results_2024-12-06T21-32-03.119459.json,58.918147619665326,65.37059538274606,89.2,62.56684491978609,63.2,70.0,68.8,50.4,78.4,60.0,58.8,80.4,77.60000000000001,70.0,40.400000000000006,71.23287671232876,81.2,85.2,59.199999999999996,83.14606741573034,91.60000000000001,89.2,31.6,29.2,33.2,51.2,36.40939597315436,35.35353535353536,35.34798534798535,38.169642857142854,73.93715341959334,25.90634441087613,49.5114006514658,21.951219512195124,6.0606060606060606,3.9285714285714284,27.27272727272727,45.07772020725388,11.851851851851853,47.29886968085106,45.23809523809524,59.199999999999996,41.40625,35.199999999999996,
allknowingroger_Llama3.1-60B,allknowingroger/Llama3.1-60B,results_2024-10-11T14-34-09.525837.json,32.06641587754572,32.112480472140255,74.8,51.87165775401069,37.2,36.4,46.800000000000004,10.8,48.4,26.0,22.0,52.0,6.800000000000001,42.0,6.800000000000001,28.08219178082192,7.199999999999999,0.4,30.8,46.06741573033708,46.0,44.4,20.4,15.2,28.799999999999997,48.8,29.446308724832214,31.818181818181817,28.93772893772894,29.017857142857146,12.56931608133087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.10339095744681,35.84656084656085,50.4,21.875,35.6,
allknowingroger_MistralPhi3-11B,allknowingroger/MistralPhi3-11B,results_2024-09-03T06-29-04.715113.json,55.77895965754314,62.176705433084535,82.8,58.82352941176471,62.8,72.39999999999999,67.60000000000001,48.4,86.0,65.60000000000001,55.60000000000001,85.2,84.39999999999999,60.0,24.0,58.9041095890411,73.6,74.8,56.8,83.70786516853933,72.39999999999999,87.6,26.0,24.8,34.8,49.2,33.22147651006711,33.33333333333333,32.78388278388278,33.705357142857146,13.67837338262477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.875,42.592592592592595,56.00000000000001,33.203125,38.800000000000004,
allknowingroger_Mistralmash2-7B-s,allknowingroger/Mistralmash2-7B-s,results_2024-09-03T06-57-24.156090.json,48.397976391231026,52.87276514494012,80.4,59.35828877005348,47.599999999999994,67.2,56.00000000000001,37.6,74.4,43.2,45.2,65.2,72.8,55.2,47.599999999999994,48.63013698630137,57.599999999999994,59.599999999999994,48.4,67.97752808988764,84.39999999999999,38.800000000000004,20.0,14.799999999999999,32.800000000000004,48.4,29.78187919463087,28.78787878787879,28.754578754578752,31.473214285714285,37.707948243992604,7.099697885196375,12.703583061889251,3.2520325203252036,2.272727272727273,0.7142857142857143,4.545454545454546,19.170984455958546,1.4814814814814816,33.45246010638298,43.65079365079365,55.60000000000001,34.375,41.199999999999996,
allknowingroger_Phi3mash1-17B-pass,allknowingroger/Phi3mash1-17B-pass,results_2024-09-03T06-44-10.031807.json,54.961733039304704,61.10050338482902,78.8,61.49732620320856,60.4,70.0,70.8,48.4,90.8,64.4,51.2,87.6,80.80000000000001,68.4,25.2,56.849315068493155,67.60000000000001,74.4,61.6,82.58426966292134,62.8,87.2,19.2,21.2,30.4,48.8,31.963087248322147,34.84848484848485,29.304029304029307,33.92857142857143,12.384473197781885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.89428191489361,44.44444444444444,56.39999999999999,35.9375,41.199999999999996,
allknowingroger_Qwen2.5-42B-AGI,allknowingroger/Qwen2.5-42B-AGI,results_2024-10-22T00-42-05.989075.json,29.27746789466857,29.057455302898806,46.0,51.87165775401069,14.000000000000002,40.8,46.800000000000004,12.8,48.4,18.4,12.8,33.6,26.400000000000002,42.0,6.800000000000001,20.54794520547945,5.2,28.4,10.0,51.68539325842697,46.0,25.2,20.8,15.6,33.2,48.8,26.006711409395972,24.747474747474747,28.388278388278387,23.660714285714285,13.67837338262477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.67719414893617,36.11111111111111,50.0,24.609375,34.0,
allknowingroger_Qwen2.5-7B-task3,allknowingroger/Qwen2.5-7B-task3,results_2024-11-06T18-32-30.118491.json,49.24114671163575,53.61916333969797,77.60000000000001,62.03208556149733,54.0,68.4,57.99999999999999,50.8,57.99999999999999,49.6,45.2,77.60000000000001,71.6,64.0,41.199999999999996,56.849315068493155,54.800000000000004,57.99999999999999,54.0,71.34831460674157,70.8,36.8,21.2,18.8,28.4,46.400000000000006,31.711409395973156,33.33333333333333,30.952380952380953,31.919642857142854,49.72273567467653,20.996978851963746,39.413680781758956,17.88617886178862,12.121212121212121,7.5,12.337662337662337,30.569948186528496,14.814814814814813,45.013297872340424,43.51851851851852,54.400000000000006,38.671875,37.6,
allknowingroger_Qwen2.5-7B-task4,allknowingroger/Qwen2.5-7B-task4,results_2024-11-06T18-31-18.397337.json,50.75885328836425,55.52855407047388,84.39999999999999,58.288770053475936,55.60000000000001,64.8,60.0,53.6,62.0,51.6,52.400000000000006,75.2,68.8,65.60000000000001,41.6,58.21917808219178,61.6,66.4,52.0,74.71910112359551,72.8,41.6,21.2,18.4,26.8,52.400000000000006,32.04697986577181,33.33333333333333,31.135531135531135,32.589285714285715,49.53789279112754,26.73716012084592,47.55700325732899,23.577235772357724,13.636363636363635,10.714285714285714,20.77922077922078,44.559585492227974,9.62962962962963,45.611702127659576,43.91534391534391,53.2,39.0625,39.6,
allknowingroger_QwenSlerp12-7B,allknowingroger/QwenSlerp12-7B,results_2024-11-22T20-03-47.750767.json,50.73290958619795,55.33761499739629,84.0,61.49732620320856,59.199999999999996,65.60000000000001,61.6,52.0,59.599999999999994,48.8,51.2,74.4,72.39999999999999,67.2,46.400000000000006,52.054794520547944,62.4,60.4,51.2,73.59550561797754,69.6,39.2,22.8,17.599999999999998,30.0,50.8,31.543624161073826,35.858585858585855,29.67032967032967,31.919642857142854,49.16820702402958,26.73716012084592,51.465798045602604,18.69918699186992,13.636363636363635,8.571428571428571,24.025974025974026,40.932642487046635,11.11111111111111,44.606050531914896,45.8994708994709,53.2,39.84375,44.800000000000004,
allknowingroger_QwenSlerp4-14B,allknowingroger/QwenSlerp4-14B,results_2024-12-06T19-49-12.629259.json,58.619795044752884,64.6415552855407,88.4,65.77540106951871,68.8,57.99999999999999,71.6,49.6,68.4,63.2,62.8,90.8,72.0,68.4,49.6,66.43835616438356,83.2,82.8,58.8,76.96629213483146,76.4,92.80000000000001,25.2,26.0,30.8,59.199999999999996,37.24832214765101,34.84848484848485,38.27838827838828,37.05357142857143,61.182994454713494,30.966767371601208,51.79153094462541,30.89430894308943,15.909090909090908,12.5,25.97402597402597,49.22279792746114,16.296296296296298,54.35505319148937,46.42857142857143,56.00000000000001,37.890625,45.6,
allknowingroger_QwenSlerp6-14B,allknowingroger/QwenSlerp6-14B,results_2024-12-06T19-39-20.271977.json,57.98417434167856,63.721576115257776,88.4,62.56684491978609,68.4,57.99999999999999,73.6,49.2,67.2,62.8,60.0,91.2,70.39999999999999,64.8,46.800000000000004,65.06849315068493,83.2,84.8,61.6,73.03370786516854,74.4,88.8,24.8,23.599999999999998,33.2,56.39999999999999,37.332214765100666,34.84848484848485,38.64468864468865,36.830357142857146,68.02218114602587,34.13897280966767,57.65472312703584,27.64227642276423,16.666666666666664,16.428571428571427,32.467532467532465,49.22279792746114,20.74074074074074,54.055851063829785,46.82539682539682,56.8,37.890625,46.0,
allknowingroger_QwenStock1-14B,allknowingroger/QwenStock1-14B,results_2024-12-06T20-08-10.157704.json,59.11272538591257,65.11022391945843,86.8,63.101604278074866,68.8,64.0,74.0,48.8,70.0,62.8,63.2,90.4,72.39999999999999,70.0,49.6,67.8082191780822,82.39999999999999,82.8,62.0,77.52808988764045,77.2,92.4,24.0,25.2,31.6,60.0,37.667785234899334,35.35353535353536,39.92673992673993,35.9375,55.637707948244,29.38066465256798,48.534201954397396,26.82926829268293,20.454545454545457,13.928571428571429,21.428571428571427,45.07772020725388,15.555555555555555,54.18051861702128,47.22222222222222,56.00000000000001,37.890625,48.0,
allknowingroger_QwenStock2-14B,allknowingroger/QwenStock2-14B,results_2024-12-06T20-07-24.006733.json,59.449993514074464,65.4747439680611,86.8,64.1711229946524,68.0,64.0,73.6,49.2,70.8,63.2,63.2,90.8,74.0,70.39999999999999,49.6,69.86301369863014,82.0,83.6,62.8,78.08988764044943,77.2,92.4,24.4,24.0,33.6,60.8,37.919463087248324,36.868686868686865,39.743589743589745,36.160714285714285,53.23475046210721,29.909365558912388,47.23127035830619,26.01626016260163,21.96969696969697,15.0,25.97402597402597,45.59585492227979,14.814814814814813,54.055851063829785,47.48677248677249,56.8,38.28125,47.599999999999994,
allknowingroger_Qwenslerp3-14B,allknowingroger/Qwenslerp3-14B,results_2024-10-21T20-32-17.784584.json,58.94409132183163,64.98871723659086,86.0,64.1711229946524,68.4,62.0,73.6,48.8,66.4,62.0,62.4,90.4,72.0,70.0,49.2,69.86301369863014,82.0,82.39999999999999,63.2,76.96629213483146,77.2,92.4,25.6,24.0,34.4,61.6,37.5,36.36363636363637,38.095238095238095,37.276785714285715,50.46210720887245,27.416918429003022,42.01954397394137,23.577235772357724,17.424242424242426,14.285714285714285,24.025974025974026,44.04145077720207,14.814814814814813,53.94780585106383,46.69312169312169,56.39999999999999,38.28125,45.6,
allknowingroger_Qwenslerp3-7B,allknowingroger/Qwenslerp3-7B,results_2024-11-06T18-37-23.836740.json,50.92748735244519,55.51119597292137,85.2,60.962566844919785,58.8,63.2,62.0,52.0,62.4,53.2,53.2,74.4,68.4,69.19999999999999,43.2,54.109589041095894,65.60000000000001,60.8,50.4,76.96629213483146,68.8,38.0,18.8,16.400000000000002,29.2,54.0,32.466442953020135,35.35353535353536,29.853479853479854,34.375,49.35304990757856,28.247734138972806,51.79153094462541,26.82926829268293,15.909090909090908,11.428571428571429,18.181818181818183,44.559585492227974,11.11111111111111,45.42054521276596,45.10582010582011,53.2,39.453125,42.8,
allknowingroger_ROGERphi-7B-slerp,allknowingroger/ROGERphi-7B-slerp,results_2024-08-13T08-08-29.741245.json,47.6066934751589,51.5882659260545,77.2,61.49732620320856,46.0,69.6,55.60000000000001,31.6,73.6,49.2,46.400000000000006,73.2,75.2,61.6,33.2,50.0,48.0,56.8,43.6,75.84269662921348,82.8,21.2,19.6,14.799999999999999,31.6,48.8,28.859060402684566,27.27272727272727,29.304029304029307,29.017857142857146,33.271719038817004,6.646525679758309,11.400651465798045,4.0650406504065035,2.272727272727273,2.5,4.545454545454546,14.507772020725387,2.2222222222222223,30.52692819148936,46.82539682539682,55.2,43.359375,42.0,
allknowingroger_Rombos-LLM-V2.5-Qwen-42b,allknowingroger/Rombos-LLM-V2.5-Qwen-42b,results_2024-10-29T06-38-37.491206.json,29.497989363082112,29.283110571081412,46.0,51.87165775401069,14.000000000000002,36.8,46.800000000000004,12.8,48.4,18.8,12.8,33.6,26.8,42.0,6.800000000000001,20.54794520547945,5.2,28.000000000000004,11.600000000000001,56.17977528089888,46.0,30.8,20.8,14.000000000000002,33.2,48.8,26.25838926174497,24.747474747474747,28.57142857142857,24.107142857142858,13.123844731977819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.67719414893617,36.24338624338625,50.0,25.0,34.0,
allknowingroger_Yi-1.5-34B,allknowingroger/Yi-1.5-34B,results_2024-10-29T01-57-59.713822.json,28.68076274484369,27.981253254643292,46.0,51.87165775401069,14.000000000000002,28.799999999999997,46.800000000000004,4.3999999999999995,48.8,22.0,16.400000000000002,34.4,18.8,42.0,6.4,15.068493150684931,5.6000000000000005,25.6,12.4,50.0,46.0,27.200000000000003,20.4,17.599999999999998,29.2,48.8,25.838926174496645,32.82828282828283,23.992673992673993,25.0,10.720887245841034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.954122340425531,38.492063492063494,51.2,29.296875,35.199999999999996,
allknowingroger_Yislerp-34B,allknowingroger/Yislerp-34B,results_2024-09-21T13-56-11.768462.json,55.869762615125175,61.360874848116644,93.2,65.77540106951871,64.8,75.6,66.4,41.6,75.6,51.2,48.0,74.0,80.0,70.8,39.6,58.21917808219178,73.6,82.0,56.8,80.89887640449437,86.8,63.2,25.6,24.4,31.6,48.4,35.822147651006716,38.38383838383838,35.16483516483517,35.49107142857143,34.56561922365989,19.561933534743204,33.55048859934853,11.38211382113821,7.575757575757576,3.571428571428571,20.77922077922078,39.89637305699482,9.62962962962963,47.51496010638298,45.63492063492063,54.800000000000004,42.1875,40.0,
allknowingroger_Yislerp2-34B,allknowingroger/Yislerp2-34B,results_2024-09-27T23-49-27.470228.json,56.6091581268647,62.28085401839958,92.80000000000001,64.70588235294117,62.0,76.0,67.2,44.800000000000004,77.2,54.0,52.400000000000006,76.0,76.0,72.8,38.4,58.9041095890411,76.4,83.2,57.599999999999994,79.7752808988764,86.8,62.0,24.8,27.6,31.6,56.00000000000001,36.40939597315436,39.39393939393939,35.714285714285715,35.9375,38.07763401109057,20.996978851963746,33.55048859934853,19.51219512195122,6.8181818181818175,4.642857142857143,24.675324675324674,42.487046632124354,6.666666666666667,47.2406914893617,45.23809523809524,56.39999999999999,37.890625,41.6,
allura-org_Mistral-Small-24b-Sertraline-0304,allura-org/Mistral-Small-24b-Sertraline-0304,results_2025-03-05T17-04-59.040521.json,58.41224542742249,65.12758201701094,87.2,59.35828877005348,79.60000000000001,74.0,66.4,56.8,77.2,58.8,60.8,82.39999999999999,86.0,58.8,45.2,70.54794520547945,81.2,84.0,62.8,72.47191011235955,80.80000000000001,91.60000000000001,26.400000000000002,24.0,30.8,48.8,35.151006711409394,36.36363636363637,35.53113553113553,34.151785714285715,68.57670979667283,22.280966767371602,41.69381107491857,13.821138211382115,3.787878787878788,4.642857142857143,18.181818181818183,46.1139896373057,11.11111111111111,51.05551861702128,43.91534391534391,55.2,39.453125,37.2,
amazon_MegaBeam-Mistral-7B-300k,amazon/MegaBeam-Mistral-7B-300k,results_2024-10-07T13-52-28.283899.json,39.603061356855626,42.12810275993751,75.2,59.893048128342244,47.199999999999996,50.0,50.8,27.6,65.2,29.2,23.200000000000003,46.400000000000006,46.800000000000004,53.6,36.8,32.19178082191781,32.800000000000004,39.2,32.0,53.37078651685393,79.60000000000001,23.599999999999998,15.2,16.0,27.200000000000003,51.6,27.348993288590606,27.77777777777778,26.00732600732601,28.794642857142854,52.495378927911275,2.1148036253776437,1.9543973941368076,1.6260162601626018,0.7575757575757576,0.7142857142857143,1.2987012987012987,5.181347150259067,3.7037037037037033,25.49035904255319,39.682539682539684,54.400000000000006,25.0,40.0,
anakin87_gemma-2b-orpo,anakin87/gemma-2b-orpo,results_2024-07-29T09-00-07.856925.json,33.06524841094824,33.95243881270613,70.8,51.33689839572193,33.6,43.6,46.400000000000006,20.0,53.2,21.6,13.600000000000001,36.0,32.4,42.4,24.0,32.87671232876712,16.8,14.399999999999999,28.000000000000004,46.06741573033708,49.6,26.0,21.6,14.000000000000002,35.199999999999996,48.8,26.174496644295303,25.757575757575758,25.64102564102564,27.00892857142857,20.33271719038817,1.2084592145015105,1.9543973941368076,0.0,0.7575757575757576,0.0,0.6493506493506493,3.1088082901554404,1.4814814814814816,13.05684840425532,37.16931216931217,51.2,23.828125,36.8,
arcee-ai_Llama-3.1-SuperNova-Lite,arcee-ai/Llama-3.1-SuperNova-Lite,results_2024-09-18T15-23-41.201451.json,47.02296017641717,51.136955389689284,84.39999999999999,60.42780748663101,44.4,48.0,56.8,38.800000000000004,68.0,33.6,21.2,53.6,50.0,63.6,32.0,52.054794520547944,63.6,67.60000000000001,54.800000000000004,73.59550561797754,78.8,50.8,25.2,24.0,36.4,54.800000000000004,30.620805369127517,26.767676767676768,30.952380952380953,31.919642857142854,80.22181146025879,15.483383685800604,26.710097719869708,8.130081300813007,8.333333333333332,2.857142857142857,16.883116883116884,32.12435233160622,4.444444444444445,38.77160904255319,41.53439153439153,60.0,29.296875,35.6,
asharsha30_LLAMA_Harsha_8_B_ORDP_10k,asharsha30/LLAMA_Harsha_8_B_ORDP_10k,results_2024-12-02T04-58-31.780769.json,42.72927746789467,46.67592431869467,68.4,61.49732620320856,49.6,57.599999999999994,58.4,35.199999999999996,73.2,34.4,34.0,44.800000000000004,78.8,60.8,40.0,41.0958904109589,42.4,54.0,39.2,42.69662921348314,79.60000000000001,7.6,18.8,14.399999999999999,34.8,49.2,27.348993288590606,25.252525252525253,28.57142857142857,26.785714285714285,29.944547134935306,5.211480362537765,8.143322475570033,4.878048780487805,2.272727272727273,0.35714285714285715,5.844155844155844,11.917098445595855,1.4814814814814816,28.1000664893617,36.904761904761905,54.800000000000004,29.296875,26.8,
awnr_Mistral-7B-v0.1-signtensors-1-over-4,awnr/Mistral-7B-v0.1-signtensors-1-over-4,results_2024-07-22T12-11-38.418833.json,29.00505902192243,28.762367644506163,46.0,51.87165775401069,19.2,31.2,53.2,0.0,48.4,19.2,14.799999999999999,32.0,22.8,42.0,0.0,23.28767123287671,17.2,28.4,14.000000000000002,46.06741573033708,46.0,28.4,20.0,14.399999999999999,31.6,48.8,25.922818791946305,26.262626262626267,26.923076923076923,24.553571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.660571808510637,35.714285714285715,50.0,30.859375,26.400000000000002,
axolotl-ai-co_romulus-mistral-nemo-12b-simpo,axolotl-ai-co/romulus-mistral-nemo-12b-simpo,results_2024-07-26T17-54-00.090079.json,48.501751199896226,53.60180524214546,85.2,63.101604278074866,56.00000000000001,64.0,57.199999999999996,36.0,58.8,46.400000000000006,42.0,67.2,75.6,64.4,32.0,56.849315068493155,62.0,68.4,55.2,69.66292134831461,80.0,42.0,18.0,12.8,33.2,48.8,27.85234899328859,27.77777777777778,27.28937728937729,28.57142857142857,60.998151571164506,0.8308157099697886,1.6286644951140066,0.8130081300813009,0.7575757575757576,0.0,0.6493506493506493,1.5544041450777202,0.0,34.59109042553192,42.195767195767196,59.599999999999994,25.390625,42.0,
bedio_DistMerge_Llama-3.1-8B-Instruct,bedio/DistMerge_Llama-3.1-8B-Instruct,results_2024-09-12T00-20-16.819235.json,47.321312751329614,51.1543134872418,84.39999999999999,61.49732620320856,42.0,49.6,54.0,32.4,67.2,34.4,35.6,56.39999999999999,60.4,62.0,44.0,47.94520547945205,58.8,72.0,52.400000000000006,71.34831460674157,68.8,44.4,23.200000000000003,20.0,34.8,57.199999999999996,30.453020134228186,24.747474747474747,31.318681318681318,31.919642857142854,54.34380776340111,14.501510574018129,25.407166123778502,11.38211382113821,6.0606060606060606,3.571428571428571,11.688311688311687,29.015544041450774,5.9259259259259265,39.58610372340425,44.70899470899471,57.599999999999994,41.796875,34.8,
bigscience_bloom-1b1,bigscience/bloom-1b1,results_2024-06-16T21-45-03.222205.json,30.40198175881094,30.81062315570213,54.0,52.406417112299465,17.2,35.199999999999996,55.60000000000001,1.2,51.6,22.8,12.8,33.2,28.000000000000004,42.0,5.6000000000000005,19.17808219178082,17.599999999999998,24.4,22.8,50.56179775280899,55.60000000000001,28.000000000000004,18.8,13.200000000000001,32.4,51.6,25.922818791946305,26.262626262626267,26.923076923076923,24.553571428571427,10.905730129390019,0.1510574018126888,0.32573289902280134,0.0,0.0,0.0,0.0,0.5181347150259068,0.0,11.07878989361702,36.904761904761905,50.0,25.0,36.0,28.754266211604097
bosonai_Higgs-Llama-3-70B,bosonai/Higgs-Llama-3-70B,results_2024-10-06T02-29-41.562725.json,56.583214424698404,62.28085401839958,87.2,57.75401069518716,63.6,74.0,63.6,45.2,70.8,60.0,48.8,83.6,77.60000000000001,46.0,22.400000000000002,71.91780821917808,81.6,86.8,67.2,76.96629213483146,78.4,94.8,26.8,26.8,41.199999999999996,48.8,36.66107382550335,38.88888888888889,37.54578754578755,34.598214285714285,56.007393715341955,15.785498489425981,24.104234527687296,21.138211382113823,7.575757575757576,5.0,14.285714285714285,29.533678756476682,4.444444444444445,49.01928191489361,44.576719576719576,54.800000000000004,28.125,51.2,
braindao_DeepSeek-R1-Distill-Qwen-1.5B-Blunt,braindao/DeepSeek-R1-Distill-Qwen-1.5B-Blunt,results_2025-02-23T21-30-24.799148.json,27.850564275522117,27.443152230515533,50.0,51.87165775401069,16.0,38.4,46.800000000000004,9.6,51.6,20.4,13.600000000000001,33.2,15.6,42.0,0.0,11.643835616438356,8.0,11.600000000000001,9.6,53.93258426966292,46.0,24.4,17.2,12.0,33.6,48.8,24.748322147651006,22.22222222222222,26.73992673992674,23.4375,23.290203327171906,13.821752265861026,27.68729641693811,6.504065040650407,4.545454545454546,6.071428571428571,16.233766233766232,18.134715025906736,5.185185185185185,11.835106382978724,35.84656084656085,51.2,22.65625,34.0,
braindao_DeepSeek-R1-Distill-Qwen-14B-Blunt,braindao/DeepSeek-R1-Distill-Qwen-14B-Blunt,results_2025-03-03T22-24-01.916394.json,33.31171358152808,32.35549383787537,46.0,51.87165775401069,25.6,31.2,46.800000000000004,10.0,48.4,26.0,21.6,32.800000000000004,26.0,42.0,8.0,38.35616438356164,26.0,28.4,47.599999999999994,46.06741573033708,46.0,27.6,16.8,11.200000000000001,34.8,48.8,30.285234899328863,27.77777777777778,32.05128205128205,29.24107142857143,56.56192236598891,16.389728096676738,23.12703583061889,16.260162601626014,9.848484848484848,5.357142857142857,14.285714285714285,36.787564766839374,3.7037037037037033,14.469747340425531,45.370370370370374,53.2,23.828125,59.599999999999994,
braindao_DeepSeek-R1-Distill-Qwen-14B-Blunt-Uncensored,braindao/DeepSeek-R1-Distill-Qwen-14B-Blunt-Uncensored,results_2025-03-06T14-15-38.238783.json,32.23504994162667,31.418156570039923,46.0,51.87165775401069,21.2,31.2,46.800000000000004,9.6,48.4,27.200000000000003,16.400000000000002,34.4,23.599999999999998,42.0,7.199999999999999,25.34246575342466,18.4,28.4,49.2,46.06741573033708,46.0,28.000000000000004,19.6,13.600000000000001,31.6,48.8,28.27181208053691,27.77777777777778,28.754578754578752,27.901785714285715,53.41959334565619,16.314199395770395,23.12703583061889,20.32520325203252,6.0606060606060606,2.5,20.12987012987013,33.160621761658035,7.4074074074074066,14.311835106382977,44.70899470899471,51.2,24.609375,58.8,
