N_B,D_B,D_over_N,Q,L,c_base,c_qual,c_attn,c_tot,f_base,f_qual,f_attn,form,L_ctx,C
20.79507402251304,1290.2238874290733,62.0446883734224,1.0,1.9696659591514671,1.6098180746821267e+23,5.856442145849423e+21,1.0989691389829987e+22,1.778279410038921e+23,0.9052672294321236,0.03293319437197576,0.06179957619589964,幂函数型,2048,1.7782794100389228e+23
21.879597466348795,1378.1476661733243,62.98779802932571,1.0,1.9642207986031133,1.809198971103622e+23,6.255536077125345e+21,1.2350798309400729e+22,1.9952623149688827e+23,0.9067474274087303,0.03135194821350046,0.06190062437776933,幂函数型,2048,1.9952623149688827e+23
23.022766030097987,1471.8182848950273,63.92882084502351,0.9999999999999999,1.9588739260784391,2.033119680717499e+23,6.680715431386624e+21,1.387943035369813e+22,2.2387211385683467e+23,0.9081612022557087,0.029841659670301383,0.061997138073989724,幂函数型,2048,2.238721138568347e+23
24.227785242987974,1571.6037389178323,64.86782523271239,1.0,1.9536233303832997,2.2845886724146907e+23,7.133650572470038e+21,1.5596125337017622e+22,2.511886431509567e+23,0.9095111322535862,0.02839957445123392,0.06208929329517815,幂函数型,2048,2.5118864315095718e+23
25.497993982095203,1677.8982045173675,65.8051063034839,1.0,1.9484670549054137,2.566982299281131e+23,7.61613070190562e+21,1.7523932496425856e+22,2.8183829312644457e+23,0.9107996897105359,0.027023051471890276,0.06217725881757259,幂函数型,2048,2.818382931264449e+23
26.836941260046004,1791.119380318746,66.74081680781215,0.9999999999999998,1.9434031955386266,2.884089935960651e+23,8.130051791281093e+21,1.9688720629491376e+22,3.162277660168376e+23,0.9120293174404819,0.025709481155580118,0.062261201403936886,幂函数型,2048,3.162277660168379e+23
28.248363846511793,1911.712102947871,67.67514442022934,1.0,1.9384298986981434,3.2401643432311e+23,8.67743299400803e+21,2.2119521916457648e+22,3.548133892335757e+23,0.9132023879454217,0.024456329037503197,0.06234128301707413,幂函数型,2048,3.5481338923357603e+23
29.73618346982183,2040.1509841842235,68.60836684891652,1.0,1.9335453594233802,3.639978238310378e+23,9.260428615595196e+21,2.484891810686552e+22,3.9810717055349855e+23,0.9143211947801954,0.023261144989476543,0.06241766023032802,幂函数型,2048,3.9810717055349855e+23
31.30453900946847,2176.9408964642735,69.54074282345539,1.0,1.9287478195651147,4.088887872880387e+23,9.881330317392257e+21,2.791347454553011e+22,4.466835921509611e+23,0.9153879714253087,0.02212154305872232,0.062490485515967746,幂函数型,2048,4.466835921509616e+23
32.957852169996706,2322.6151815425237,70.4722859233201,1.0,1.924035566053623,4.592904468064114e+23,1.0542558985541256e+22,3.135422783531769e+22,5.0118723362727035e+23,0.916404920138053,0.021035170647187042,0.06255990921475775,幂函数型,2048,5.011872336272715e+23
34.70068373525397,2477.748363483979,71.40344502684033,1.0,1.9194069292446596,5.158773740208039e+23,1.1246722436391649e+22,3.5217228733153544e+22,5.623413251903491e+23,0.9173741123261439,0.019999814939058058,0.06262607273479809,幂函数型,2048,5.623413251903491e+23
36.53790580942627,2642.9475425081923,72.33440132812288,1.0,1.9148602813399365,5.794066102045138e+23,1.1996576352385209e+22,3.955415792329481e+22,6.309573444801938e+23,0.9182975921801023,0.019013292193735265,0.06268911562616165,幂函数型,2048,6.309573444801942e+23
38.474644714906105,2818.8595391538797,73.2653819168804,1.0,1.910394034879128,6.507277156210169e+23,1.2795056710061086e+22,4.442301205306143e+22,7.079457843841394e+23,0.9191773296412822,0.018073497988538523,0.0627491723701782,幂函数型,2048,7.079457843841402e+23
40.516293987400196,3006.173549529393,74.196656546728,1.0,1.9060066413002579,7.307940678592756e+23,1.3645291832476254e+22,4.988887503252655e+22,7.943282347242784e+23,0.9200152228164761,0.01717840463925181,0.06280637254427143,幂函数型,2048,7.94328234724279e+23
42.668546725108094,3205.622596562594,75.12846915585858,0.9999999999999996,1.90169658956551,8.206755452669603e+23,1.4550608976559062e+22,5.602478389022449e+22,8.912509381337438e+23,0.9208131067838573,0.016326051793031097,0.06286084142311132,幂函数型,2048,8.912509381337441e+23
44.93740689678306,3417.986688358784,76.06105746621236,1.0,1.8974624048495574,9.215727514954003e+23,1.551454866917977e+22,6.2912699835419315e+22,9.999999999999993e+23,0.9215727514954003,0.01551454866917977,0.06291269983541932,幂函数型,2048,1e+24
47.32918990825314,3644.097066780884,76.99470609670071,1.0,1.8933026472875862,1.0348329727066841e+24,1.6540883991837438e+22,7.064459760344298e+22,1.1220184543019645e+24,0.9222958577365634,0.014742078375286547,0.0629620638881494,幂函数型,2048,1.1220184543019652e+24
49.8505723538856,3884.8370363689805,77.92963757348268,1.0,1.889215910780272,1.1619680985873982e+24,1.7633624343200481e+22,7.93236888635664e+22,1.258925411794165e+24,0.9229840685568548,0.01400688569632551,0.06300904574681464,幂函数型,2048,1.2589254117941714e+24
52.50861039273628,4141.1453282207,78.86602401486444,1.0,1.8852008218530638,1.3046747197154447e+24,1.8797030708061791e+22,8.9065794199241e+22,1.4125375446227474e+24,0.9236389678151089,0.013307278648711576,0.06305375353617808,幂函数型,2048,1.4125375446227496e+24
55.310660292623545,4414.027474193273,79.80428096212667,0.9999999999999999,1.8812560385672208,1.4648566448844675e+24,2.0035667285863836e+22,1.0000088029077964e+23,1.584893192461111e+24,0.9242620587004705,0.012641651425577346,0.06309628987395212,幂函数型,2048,1.584893192461111e+24
58.26455770769756,4704.547442532141,80.74458345902116,1.0,1.8773802494801286,1.6446502557240893e+24,2.135436352406546e+22,1.122747907907645e+23,1.7782794100389193e+24,0.924854804278531,0.012008441082719425,0.06313675463874771,幂函数型,2048,1.7782794100389228e+24
61.37855300462045,5013.838382551988,81.68713886387246,1.0,1.8735721726525125,1.8464528695204058e+24,2.2758262889214355e+22,1.260511825592597e+23,1.9952623149688799e+24,0.9254186056980694,0.011406150819607537,0.06317524348232155,幂函数型,2048,1.9952623149688828e+24
64.6613306885604,5343.107366301801,82.63219004936255,1.0,1.8698305547002814,2.0729545939015427e+24,2.4252844389790883e+22,1.41513700277012e+23,2.2387211385683455e+24,0.9259548043697791,0.01083334765191009,0.06321184797831025,幂函数型,2048,2.238721138568347e+24
68.12202786962399,5693.640617066393,83.58002242627337,1.0,1.866154169888795,2.32717406877252e+24,2.584394630884616e+22,1.5886841642820404e+23,2.51188643150957e+24,0.9264646839045008,0.010288660340951276,0.06324665575454726,幂函数型,2048,2.511886431509572e+24
71.77028711306394,6066.806305594955,84.53089084118555,1.0,1.862541819267453,2.61249858247138e+24,2.753777889633476e+22,1.783465698967129e+23,2.8183829312644277e+24,0.9269494764145834,0.00977077266217338,0.06327975092323557,幂函数型,2048,2.818382931264449e+24
75.61628648391755,6464.059554872733,85.48501725547634,1.0,1.8589923298426039,2.932729074902167e+24,2.9340947086222966e+22,2.0020763817998793e+23,3.1622776601683774e+24,0.9274103636889399,0.009278422149894537,0.06331121416116496,幂函数型,2048,3.1622776601683796e+24
79.67076806538418,6886.94802363488,86.44259608471329,1.0,1.8555045537868395,3.292130632016223e+24,3.1260475840559804e+22,2.247427844789742e+23,3.548133892335757e+24,0.9278484780767366,0.008810399153223843,0.06334112277003856,幂函数型,2048,3.5481338923357605e+24
83.94500437407012,7337.123368298844,87.40393097847304,1.0,1.8520773676828386,3.6954891194696316e+24,3.330386217621797e+22,2.5227872388912684e+23,3.9810717055349765e+24,0.9282648976987022,0.008365551951730676,0.06336955034956473,幂函数型,2048,3.9810717055349857e+24
88.45093857007025,7816.338376424893,88.36919656011158,1.0,1.8487096718000078,4.148174793456245e+24,3.5479062153413593e+22,2.831820658999463e+23,4.4668359215096046e+24,0.9286606596586883,0.007942772641942722,0.06339656769936644,幂函数型,2048,4.4668359215096164e+24
93.20111778470739,8326.462358754394,89.33865340529869,1.0,1.8454003894022473,4.6562135941692047e+24,3.779456074155089e+22,3.17864181361951e+23,5.011872336272707e+24,0.929036751489163,0.007541006275841889,0.06342224223499351,幂函数型,2048,5.011872336272715e+24
98.208813879346,8869.48093257473,90.31247382206746,1.0,1.8421484660852483,5.226367212681838e+24,4.025937083589608e+22,3.567866683857469e+23,5.623413251903482e+24,0.929394120361463,0.00715924102185955,0.06344663861667588,幂函数型,2048,5.62341325190349e+24
103.4879454935481,9447.51394682122,91.29096052457841,1.0,1.8389528691418071,5.86622285026902e+24,4.2883114621225444e+22,4.004674799116984e+23,6.309573444801943e+24,0.9297336660851184,0.006796515643470974,0.06346981827141075,幂函数型,2048,6.309573444801943e+24
109.05326371829298,10062.81061149364,92.27427284971452,1.0,1.8358125869537156,6.584294036174719e+24,4.567600146380937e+22,4.494878062028608e+23,7.079457843841389e+24,0.9300562530932451,0.00645190669558744,0.06349184021116554,幂函数型,2048,7.079457843841402e+24
114.92026953376426,10717.769327540269,93.26265393409408,1.0,1.8327266284088612,7.390133639529833e+24,4.8648917921037615e+22,5.0449978979190334e+23,7.943282347242774e+24,0.9303627035359053,0.006124535902708312,0.06351276056138448,幂函数型,2048,7.943282347242789e+24
121.10536905662835,11414.93675291163,94.25624018018603,1.0,1.829694022342233,8.294460769316602e+24,5.181342350215337e+22,5.6623518851868004e+23,8.912509381337435e+24,0.9306538051656903,0.005813561734997924,0.06353263309931113,幂函数型,2048,8.912509381337441e+24
127.62570002939871,12157.038150004324,95.25540817565692,1.0,1.8267138169996118,9.30930302507045e+24,5.518188841802737e+22,6.35515086511476e+23,9.999999999999954e+24,0.9309303025070449,0.005518188841802736,0.06355150865114759,幂函数型,2048,1e+25
